Age,Balance,NumOfProducts,IsActiveMember,Geography_Germany,Geography_Spain,Gender_Male
27,0.0,2,0,0.0,0.0,0.0
39,82255.51,2,0,0.0,0.0,1.0
41,0.0,2,1,0.0,0.0,1.0
40,109003.26,1,1,1.0,0.0,0.0
33,0.0,2,0,0.0,1.0,0.0
35,152390.26,1,0,0.0,1.0,1.0
38,0.0,1,1,0.0,0.0,0.0
35,80285.16,1,0,0.0,1.0,1.0
71,53013.29,2,1,1.0,0.0,1.0
38,0.0,2,0,0.0,0.0,1.0
38,189443.72,1,1,0.0,0.0,1.0
54,128914.97,1,0,0.0,0.0,1.0
25,82931.85,2,1,0.0,1.0,0.0
37,153195.59,1,1,0.0,0.0,1.0
37,118433.94,1,1,0.0,1.0,1.0
30,191091.74,2,1,0.0,0.0,0.0
42,91611.12,1,0,0.0,1.0,0.0
55,117294.12,4,0,0.0,1.0,0.0
36,95448.32,2,0,1.0,0.0,1.0
64,113109.52,1,0,0.0,0.0,1.0
37,0.0,2,0,0.0,0.0,1.0
32,0.0,2,0,0.0,1.0,0.0
38,128015.83,1,0,1.0,0.0,1.0
41,138014.4,2,0,1.0,0.0,1.0
32,0.0,2,0,0.0,0.0,1.0
28,145118.83,1,1,0.0,1.0,1.0
43,106870.12,2,0,1.0,0.0,0.0
33,73059.38,1,1,0.0,0.0,1.0
39,122501.28,2,1,1.0,0.0,0.0
42,132002.7,1,1,1.0,0.0,0.0
47,116528.15,1,0,0.0,1.0,1.0
32,125540.05,1,0,0.0,0.0,1.0
35,86147.46,2,0,1.0,0.0,0.0
43,184926.61,1,0,0.0,1.0,1.0
46,167795.6,1,1,0.0,0.0,0.0
21,151701.45,3,1,1.0,0.0,0.0
57,0.0,2,1,0.0,0.0,0.0
56,116251.24,1,1,1.0,0.0,0.0
34,0.0,2,1,0.0,0.0,1.0
63,162278.32,1,1,0.0,1.0,0.0
48,139480.18,1,1,1.0,0.0,0.0
43,0.0,2,0,0.0,0.0,0.0
39,0.0,3,0,0.0,0.0,0.0
24,0.0,2,0,0.0,0.0,0.0
32,105397.8,1,0,1.0,0.0,1.0
31,117852.26,2,0,0.0,0.0,0.0
29,88814.4,2,1,0.0,0.0,0.0
27,0.0,3,0,0.0,1.0,1.0
40,141267.67,1,1,0.0,0.0,0.0
43,0.0,1,0,0.0,0.0,0.0
26,89928.99,1,0,0.0,0.0,0.0
32,0.0,3,1,0.0,1.0,1.0
41,130931.83,1,1,0.0,0.0,0.0
53,123835.52,2,1,0.0,0.0,0.0
27,62092.9,1,1,0.0,0.0,1.0
56,168883.08,1,1,0.0,1.0,1.0
27,137275.36,1,1,0.0,1.0,1.0
45,113939.36,2,0,1.0,0.0,1.0
57,0.0,2,1,0.0,1.0,0.0
27,0.0,2,0,0.0,0.0,1.0
41,70349.48,2,1,1.0,0.0,1.0
37,0.0,2,1,0.0,1.0,1.0
26,91547.84,2,1,0.0,0.0,0.0
57,0.0,2,1,0.0,0.0,1.0
39,115730.71,3,1,1.0,0.0,1.0
41,135203.81,2,1,0.0,0.0,0.0
41,107525.07,1,0,0.0,1.0,1.0
34,0.0,2,0,0.0,1.0,0.0
46,183276.32,1,1,0.0,1.0,1.0
41,181461.48,3,1,1.0,0.0,0.0
51,0.0,2,1,0.0,0.0,0.0
31,132862.59,1,0,0.0,1.0,1.0
32,111589.33,1,1,0.0,0.0,1.0
45,0.0,2,0,0.0,0.0,1.0
67,0.0,2,1,0.0,0.0,0.0
34,105057.33,1,0,0.0,0.0,1.0
34,0.0,1,0,0.0,0.0,1.0
35,0.0,2,1,0.0,0.0,0.0
39,131468.44,1,0,0.0,1.0,1.0
33,0.0,2,0,0.0,0.0,1.0
39,79896.0,1,0,1.0,0.0,1.0
25,81732.88,2,0,1.0,0.0,0.0
40,140306.38,1,0,1.0,0.0,0.0
34,117593.48,2,0,0.0,0.0,1.0
38,104339.56,1,0,0.0,0.0,0.0
58,132602.88,1,0,1.0,0.0,1.0
36,116085.06,1,0,0.0,0.0,0.0
29,159035.45,1,0,0.0,1.0,1.0
58,53772.73,1,1,0.0,0.0,0.0
37,152958.29,2,1,1.0,0.0,1.0
44,0.0,1,1,0.0,1.0,0.0
39,0.0,2,1,0.0,1.0,1.0
45,0.0,2,0,0.0,0.0,0.0
50,127552.85,2,0,1.0,0.0,1.0
54,125889.3,3,0,1.0,0.0,0.0
34,132352.69,1,0,0.0,0.0,0.0
35,181821.96,2,1,0.0,0.0,1.0
21,133974.36,2,0,1.0,0.0,1.0
34,61687.33,2,0,0.0,0.0,1.0
39,0.0,2,0,0.0,0.0,1.0
35,0.0,2,0,0.0,0.0,0.0
53,45472.28,1,1,0.0,0.0,0.0
36,115725.24,2,0,1.0,0.0,1.0
49,150777.72,2,1,0.0,1.0,1.0
33,127837.54,1,1,0.0,0.0,0.0
53,117438.17,1,0,1.0,0.0,1.0
32,0.0,1,1,0.0,1.0,0.0
42,147249.29,2,1,0.0,0.0,1.0
40,139290.41,1,0,0.0,0.0,1.0
23,110741.56,1,0,1.0,0.0,0.0
42,120822.86,2,0,1.0,0.0,1.0
34,0.0,1,1,0.0,1.0,1.0
41,84622.13,1,1,1.0,0.0,1.0
22,115743.6,1,0,1.0,0.0,0.0
36,119540.15,1,1,0.0,0.0,0.0
35,155470.55,1,1,0.0,0.0,0.0
40,221532.8,1,0,0.0,1.0,1.0
36,66392.64,1,0,0.0,0.0,0.0
51,58137.08,1,1,0.0,0.0,1.0
24,0.0,2,0,0.0,1.0,1.0
47,118560.0,1,0,0.0,1.0,0.0
48,169023.33,2,1,1.0,0.0,1.0
37,0.0,1,1,0.0,0.0,1.0
35,133489.12,2,1,0.0,0.0,0.0
45,0.0,1,0,0.0,0.0,1.0
40,0.0,2,0,0.0,0.0,1.0
39,97854.37,2,0,0.0,1.0,0.0
36,0.0,1,1,0.0,0.0,1.0
40,143566.12,1,1,0.0,0.0,0.0
47,0.0,1,0,0.0,0.0,1.0
40,0.0,2,0,0.0,0.0,0.0
48,0.0,1,0,0.0,0.0,0.0
40,94773.11,1,0,0.0,0.0,1.0
29,0.0,2,0,0.0,0.0,1.0
37,0.0,2,1,0.0,1.0,1.0
47,136911.07,1,1,1.0,0.0,1.0
52,0.0,2,1,0.0,1.0,1.0
43,0.0,2,1,0.0,0.0,1.0
26,90402.77,1,1,1.0,0.0,1.0
37,98431.37,1,0,0.0,0.0,1.0
43,125338.8,2,0,1.0,0.0,0.0
33,167298.42,1,1,0.0,0.0,0.0
36,0.0,2,0,0.0,0.0,1.0
57,0.0,2,1,0.0,0.0,0.0
31,0.0,2,1,0.0,0.0,1.0
42,99824.45,1,1,0.0,0.0,1.0
42,150507.21,1,1,0.0,0.0,1.0
40,126212.64,1,0,0.0,0.0,1.0
36,0.0,2,0,0.0,1.0,1.0
72,121215.9,2,1,0.0,0.0,0.0
37,0.0,1,0,0.0,1.0,0.0
24,109558.36,1,0,0.0,0.0,1.0
39,75339.64,1,1,0.0,0.0,0.0
46,137933.39,1,1,0.0,1.0,0.0
37,98400.61,2,0,0.0,0.0,1.0
29,0.0,2,0,0.0,0.0,0.0
31,134237.07,1,1,1.0,0.0,1.0
44,108122.39,2,0,1.0,0.0,1.0
41,102768.42,1,0,0.0,0.0,1.0
41,157777.58,1,0,1.0,0.0,1.0
26,120923.52,1,1,0.0,0.0,0.0
36,147733.64,1,1,0.0,0.0,1.0
38,178787.54,1,1,1.0,0.0,1.0
63,129968.67,1,1,0.0,1.0,0.0
37,0.0,1,0,0.0,1.0,1.0
36,154872.08,2,1,0.0,0.0,1.0
33,0.0,2,1,0.0,1.0,0.0
36,114391.62,1,1,1.0,0.0,0.0
39,0.0,2,1,0.0,0.0,0.0
37,140211.88,1,1,0.0,0.0,0.0
33,0.0,2,0,0.0,1.0,1.0
30,0.0,2,1,0.0,0.0,1.0
46,0.0,2,1,0.0,0.0,1.0
32,99883.16,1,1,0.0,1.0,1.0
45,0.0,1,0,0.0,0.0,0.0
28,108116.66,1,1,0.0,0.0,1.0
42,88324.31,2,0,1.0,0.0,0.0
27,87739.08,1,1,0.0,0.0,0.0
33,135310.41,2,1,1.0,0.0,1.0
30,44928.88,1,1,0.0,0.0,1.0
38,0.0,1,0,0.0,0.0,1.0
44,123863.64,1,0,0.0,0.0,1.0
34,127095.14,2,0,0.0,1.0,0.0
40,137430.82,2,0,1.0,0.0,1.0
51,122822.0,2,0,0.0,0.0,0.0
20,83459.86,1,1,0.0,0.0,1.0
39,151553.19,1,1,0.0,0.0,0.0
53,0.0,1,1,0.0,0.0,0.0
29,151352.74,1,0,0.0,0.0,1.0
63,116270.72,1,1,0.0,0.0,0.0
40,148790.61,1,1,0.0,0.0,1.0
27,125547.53,1,0,0.0,0.0,1.0
66,121411.9,1,0,1.0,0.0,1.0
27,117578.35,2,1,1.0,0.0,1.0
34,129433.34,2,0,0.0,0.0,1.0
65,102541.1,1,0,0.0,1.0,0.0
38,82697.28,1,0,0.0,0.0,1.0
31,75499.24,1,0,0.0,0.0,0.0
42,132193.94,2,1,1.0,0.0,1.0
39,127771.35,2,1,0.0,0.0,1.0
36,92140.15,1,1,0.0,1.0,1.0
65,136186.44,1,1,1.0,0.0,1.0
64,69311.16,1,1,0.0,0.0,0.0
41,100520.92,1,1,1.0,0.0,1.0
37,0.0,2,0,0.0,1.0,1.0
29,129177.01,2,1,1.0,0.0,0.0
39,138160.0,1,1,0.0,1.0,1.0
43,136487.86,2,0,0.0,1.0,1.0
24,101195.23,1,0,1.0,0.0,1.0
21,76467.16,1,1,0.0,0.0,1.0
29,0.0,2,0,0.0,0.0,1.0
36,0.0,2,0,0.0,1.0,1.0
45,143734.01,2,1,1.0,0.0,0.0
56,111642.08,1,1,1.0,0.0,0.0
50,0.0,2,0,0.0,0.0,1.0
25,104833.79,1,0,0.0,1.0,0.0
34,116114.93,1,1,0.0,1.0,1.0
46,124547.13,2,0,0.0,0.0,1.0
40,0.0,2,1,0.0,1.0,1.0
34,147833.3,2,1,1.0,0.0,1.0
43,143061.88,1,0,0.0,0.0,0.0
60,78539.84,1,1,1.0,0.0,0.0
30,143964.36,2,0,1.0,0.0,0.0
37,105563.0,1,0,0.0,0.0,1.0
37,115217.99,2,0,1.0,0.0,1.0
66,0.0,2,1,0.0,0.0,1.0
26,0.0,2,1,0.0,0.0,1.0
33,0.0,1,0,0.0,1.0,1.0
34,0.0,2,0,0.0,1.0,1.0
30,0.0,2,1,0.0,0.0,1.0
51,123981.31,2,1,0.0,0.0,0.0
37,134006.39,1,1,0.0,1.0,1.0
35,126803.34,2,1,1.0,0.0,1.0
28,0.0,2,1,0.0,1.0,0.0
38,85626.6,1,1,1.0,0.0,0.0
48,167997.6,1,1,0.0,1.0,1.0
39,0.0,1,1,0.0,1.0,1.0
38,83727.68,1,0,1.0,0.0,0.0
43,147167.25,1,0,0.0,1.0,1.0
41,138306.34,1,0,1.0,0.0,0.0
38,0.0,2,0,0.0,0.0,0.0
32,0.0,2,0,0.0,0.0,1.0
36,148159.71,1,0,0.0,0.0,1.0
42,64404.26,2,0,1.0,0.0,0.0
31,0.0,2,1,0.0,0.0,1.0
32,106957.28,1,1,0.0,1.0,1.0
34,118028.35,1,0,1.0,0.0,1.0
46,0.0,2,0,0.0,0.0,0.0
42,0.0,2,0,0.0,0.0,1.0
47,86006.21,1,1,0.0,1.0,1.0
30,142910.15,1,0,1.0,0.0,1.0
22,0.0,1,1,0.0,1.0,0.0
42,80380.24,1,0,1.0,0.0,0.0
48,128140.17,1,0,1.0,0.0,1.0
39,127278.31,1,1,1.0,0.0,1.0
57,0.0,1,0,0.0,1.0,1.0
62,0.0,2,0,0.0,0.0,1.0
28,0.0,2,1,0.0,0.0,0.0
36,131307.11,1,0,0.0,0.0,1.0
39,0.0,2,0,0.0,1.0,0.0
60,140614.15,1,1,0.0,0.0,1.0
30,85859.76,1,0,0.0,0.0,0.0
36,0.0,2,1,0.0,1.0,1.0
46,0.0,2,0,0.0,1.0,0.0
41,0.0,2,1,0.0,0.0,1.0
31,123212.08,2,1,1.0,0.0,1.0
32,79368.87,2,1,0.0,0.0,0.0
39,0.0,1,0,0.0,1.0,0.0
34,42157.08,1,0,0.0,0.0,0.0
22,0.0,1,1,0.0,1.0,1.0
31,135020.21,2,1,1.0,0.0,0.0
39,0.0,2,0,0.0,1.0,1.0
29,130575.26,1,1,1.0,0.0,1.0
27,77805.66,1,1,0.0,0.0,1.0
36,126195.81,1,1,0.0,0.0,1.0
39,0.0,1,0,0.0,0.0,1.0
36,0.0,2,1,0.0,1.0,0.0
33,149564.61,1,0,1.0,0.0,1.0
30,0.0,2,0,0.0,0.0,0.0
35,166518.63,2,0,1.0,0.0,0.0
39,120193.42,1,0,0.0,1.0,1.0
24,182705.05,1,1,0.0,0.0,1.0
26,51962.91,2,0,0.0,0.0,1.0
37,113308.84,1,1,0.0,0.0,1.0
38,0.0,2,1,0.0,0.0,1.0
40,122295.17,2,1,1.0,0.0,0.0
69,0.0,2,0,0.0,0.0,1.0
49,80816.45,1,1,0.0,1.0,0.0
70,0.0,1,1,0.0,0.0,0.0
34,106434.94,1,1,1.0,0.0,0.0
54,108755.0,1,0,1.0,0.0,0.0
40,156111.08,1,0,0.0,1.0,1.0
29,131959.86,1,0,0.0,0.0,1.0
33,0.0,2,0,0.0,1.0,1.0
39,0.0,1,0,0.0,0.0,0.0
45,109032.23,1,1,1.0,0.0,0.0
38,105271.56,1,1,0.0,0.0,1.0
40,93183.19,1,0,0.0,0.0,1.0
41,0.0,2,1,0.0,0.0,1.0
23,0.0,2,0,0.0,0.0,1.0
44,118569.03,2,0,0.0,0.0,1.0
21,165878.76,2,1,1.0,0.0,0.0
47,140187.1,2,1,1.0,0.0,1.0
40,162485.8,2,0,1.0,0.0,0.0
30,143396.54,2,1,0.0,0.0,1.0
24,101827.07,1,0,0.0,0.0,1.0
49,124829.16,1,1,1.0,0.0,0.0
47,142669.93,2,0,0.0,0.0,1.0
24,0.0,2,1,0.0,1.0,1.0
31,122647.32,1,0,0.0,0.0,1.0
28,103033.83,1,1,1.0,0.0,1.0
37,0.0,2,1,0.0,0.0,1.0
42,161651.37,2,1,0.0,0.0,1.0
38,113599.42,1,0,1.0,0.0,1.0
35,95478.17,1,0,0.0,0.0,1.0
31,0.0,2,1,0.0,0.0,1.0
71,0.0,2,1,0.0,0.0,0.0
41,127913.71,2,1,1.0,0.0,1.0
58,0.0,2,1,0.0,1.0,1.0
47,94722.88,1,1,0.0,0.0,0.0
29,0.0,2,0,0.0,0.0,1.0
29,93833.86,1,1,0.0,1.0,1.0
32,57017.06,2,1,1.0,0.0,1.0
33,174912.72,1,1,0.0,0.0,1.0
37,105617.73,2,1,1.0,0.0,0.0
43,112751.13,1,1,0.0,0.0,1.0
35,166492.48,1,0,0.0,1.0,0.0
42,0.0,2,0,0.0,0.0,1.0
35,74623.5,3,0,0.0,0.0,1.0
29,103417.74,1,1,0.0,0.0,0.0
46,0.0,2,0,0.0,0.0,1.0
55,119618.42,1,1,0.0,1.0,1.0
38,86569.76,2,0,1.0,0.0,0.0
29,132954.64,1,1,0.0,0.0,1.0
27,0.0,2,0,0.0,0.0,1.0
54,0.0,2,1,0.0,0.0,1.0
38,72286.84,2,1,0.0,0.0,1.0
31,117052.82,1,0,1.0,0.0,0.0
43,79974.55,1,1,1.0,0.0,0.0
36,0.0,2,0,0.0,0.0,0.0
36,0.0,2,0,0.0,1.0,0.0
22,111543.26,2,0,1.0,0.0,0.0
31,118899.45,2,0,0.0,1.0,1.0
45,150842.93,1,1,1.0,0.0,0.0
34,91835.16,1,0,0.0,0.0,1.0
39,141789.15,1,0,0.0,1.0,0.0
22,141604.76,1,0,0.0,1.0,0.0
56,110993.79,1,0,1.0,0.0,1.0
30,72392.41,1,0,1.0,0.0,0.0
38,0.0,2,0,0.0,0.0,1.0
44,112610.77,1,1,0.0,0.0,1.0
29,0.0,1,0,0.0,0.0,1.0
39,0.0,2,0,0.0,0.0,1.0
57,119035.35,2,1,0.0,1.0,0.0
27,94667.29,2,1,1.0,0.0,1.0
36,166939.88,1,1,0.0,0.0,0.0
35,105346.03,2,1,1.0,0.0,1.0
29,118560.55,1,1,0.0,0.0,0.0
45,81828.22,1,0,0.0,0.0,0.0
35,0.0,2,1,0.0,0.0,1.0
47,89047.14,1,0,0.0,1.0,1.0
38,0.0,1,1,0.0,0.0,1.0
24,0.0,2,0,0.0,1.0,1.0
40,114005.78,1,1,0.0,0.0,1.0
23,146584.19,2,0,0.0,1.0,0.0
20,124365.42,1,0,1.0,0.0,1.0
32,0.0,2,0,0.0,0.0,0.0
54,0.0,1,0,0.0,0.0,1.0
37,108432.88,2,1,1.0,0.0,1.0
33,104552.72,1,1,1.0,0.0,0.0
32,0.0,2,0,0.0,0.0,0.0
41,109941.51,1,0,0.0,0.0,0.0
54,131039.97,2,1,1.0,0.0,0.0
39,80293.81,1,0,0.0,0.0,0.0
24,107418.27,1,1,1.0,0.0,1.0
55,0.0,1,0,0.0,1.0,0.0
51,0.0,2,0,0.0,1.0,0.0
38,0.0,2,1,0.0,1.0,0.0
23,187861.18,2,1,1.0,0.0,1.0
40,0.0,1,0,0.0,1.0,1.0
35,0.0,2,0,0.0,0.0,0.0
42,139070.51,1,1,0.0,1.0,1.0
38,0.0,1,0,0.0,0.0,1.0
38,198338.77,2,1,0.0,0.0,1.0
51,136294.97,1,0,0.0,0.0,0.0
32,110559.46,1,1,0.0,0.0,0.0
36,0.0,2,1,0.0,0.0,1.0
32,100433.8,1,1,0.0,1.0,1.0
43,0.0,1,1,0.0,0.0,0.0
66,132044.6,2,1,0.0,1.0,1.0
28,69459.05,2,1,1.0,0.0,1.0
22,93547.23,2,1,1.0,0.0,1.0
32,197436.82,1,1,0.0,1.0,1.0
38,0.0,2,1,0.0,1.0,0.0
25,0.0,2,0,0.0,1.0,1.0
40,138033.55,1,1,0.0,0.0,1.0
32,99462.8,2,1,1.0,0.0,1.0
37,0.0,2,1,0.0,0.0,0.0
32,68138.37,1,1,0.0,1.0,0.0
39,62052.28,1,1,0.0,1.0,0.0
46,142360.62,2,0,1.0,0.0,1.0
42,159660.8,3,0,0.0,0.0,0.0
52,0.0,2,1,0.0,1.0,0.0
29,86616.35,1,0,0.0,0.0,0.0
28,124511.01,1,0,1.0,0.0,0.0
32,80262.66,1,0,1.0,0.0,1.0
43,122717.53,2,1,1.0,0.0,0.0
48,118207.69,2,0,0.0,1.0,0.0
40,0.0,2,1,0.0,1.0,1.0
40,0.0,2,1,0.0,0.0,0.0
35,124268.64,2,1,0.0,1.0,1.0
57,162082.31,4,0,1.0,0.0,0.0
29,179539.2,1,0,0.0,0.0,1.0
55,0.0,1,1,0.0,1.0,1.0
44,118715.86,1,0,1.0,0.0,0.0
35,144037.6,1,0,1.0,0.0,1.0
32,96408.98,1,1,1.0,0.0,0.0
45,152367.21,3,0,1.0,0.0,0.0
41,0.0,2,0,0.0,1.0,1.0
46,131414.76,1,0,0.0,1.0,0.0
53,111061.01,2,0,0.0,1.0,1.0
23,184244.86,1,0,1.0,0.0,1.0
41,82596.8,1,1,0.0,0.0,0.0
42,103210.27,1,0,0.0,1.0,0.0
30,143340.44,1,0,1.0,0.0,0.0
29,115046.74,4,0,1.0,0.0,0.0
55,136354.16,1,1,0.0,0.0,0.0
37,153147.75,1,1,0.0,0.0,0.0
29,133434.57,2,0,0.0,1.0,1.0
39,0.0,2,0,0.0,0.0,1.0
39,0.0,2,0,0.0,0.0,1.0
35,0.0,1,1,0.0,0.0,0.0
41,153238.88,1,0,0.0,0.0,1.0
37,122689.51,2,0,0.0,0.0,1.0
38,103895.31,1,1,0.0,1.0,0.0
34,101861.36,2,0,1.0,0.0,0.0
33,0.0,2,1,0.0,0.0,0.0
35,97585.32,2,0,0.0,1.0,1.0
47,137138.2,2,1,1.0,0.0,0.0
46,66582.81,1,0,0.0,1.0,0.0
50,201009.64,1,0,0.0,0.0,1.0
43,172196.23,1,1,0.0,1.0,1.0
38,65942.26,1,1,0.0,0.0,1.0
32,127785.17,4,0,0.0,0.0,1.0
64,81564.1,2,1,0.0,0.0,1.0
31,125837.86,2,0,1.0,0.0,0.0
48,122388.38,2,0,1.0,0.0,0.0
56,156974.26,1,0,0.0,0.0,0.0
33,81677.22,2,0,1.0,0.0,1.0
30,0.0,2,0,0.0,1.0,0.0
31,166833.86,2,1,0.0,1.0,1.0
30,0.0,2,1,0.0,0.0,1.0
34,171671.9,1,1,0.0,1.0,0.0
32,0.0,1,0,0.0,1.0,0.0
32,127772.1,2,1,1.0,0.0,0.0
49,88826.07,1,1,1.0,0.0,0.0
30,0.0,2,0,0.0,0.0,1.0
38,142316.14,1,1,1.0,0.0,1.0
36,126598.99,2,1,0.0,0.0,0.0
56,104217.3,1,0,1.0,0.0,1.0
73,108555.07,1,1,0.0,1.0,1.0
30,115479.48,2,1,1.0,0.0,1.0
37,0.0,2,0,0.0,0.0,1.0
66,0.0,2,1,0.0,0.0,0.0
38,59360.77,1,1,0.0,0.0,1.0
37,88141.1,1,0,0.0,1.0,1.0
38,124483.53,1,0,0.0,1.0,1.0
37,0.0,2,0,0.0,0.0,0.0
37,170557.91,2,0,0.0,0.0,1.0
30,89571.59,1,1,0.0,0.0,0.0
42,165679.92,1,0,0.0,0.0,0.0
37,116465.53,1,1,0.0,0.0,0.0
49,111634.29,2,1,0.0,0.0,1.0
40,0.0,1,1,0.0,0.0,0.0
41,81877.38,1,1,1.0,0.0,0.0
40,124401.6,1,0,1.0,0.0,0.0
32,97041.16,1,1,0.0,0.0,1.0
33,137811.75,1,1,0.0,0.0,0.0
43,95140.44,2,0,0.0,1.0,0.0
32,0.0,2,1,0.0,0.0,0.0
35,153137.74,1,0,0.0,1.0,1.0
18,93816.7,2,0,1.0,0.0,0.0
59,122661.39,1,1,0.0,1.0,0.0
37,103195.2,2,0,0.0,1.0,1.0
30,136650.89,1,1,1.0,0.0,0.0
42,126041.02,1,1,1.0,0.0,1.0
46,113909.69,3,0,1.0,0.0,0.0
31,186796.37,1,0,0.0,0.0,0.0
41,150219.41,2,0,0.0,0.0,0.0
38,0.0,2,0,0.0,0.0,1.0
25,0.0,2,1,0.0,0.0,1.0
42,115930.87,1,0,1.0,0.0,1.0
40,111524.49,1,1,1.0,0.0,0.0
25,136202.78,1,0,1.0,0.0,1.0
29,0.0,2,1,0.0,0.0,0.0
28,0.0,2,0,0.0,0.0,0.0
23,186101.18,2,1,1.0,0.0,1.0
29,138577.34,1,0,1.0,0.0,0.0
37,0.0,2,0,0.0,0.0,0.0
54,0.0,1,1,0.0,1.0,1.0
35,0.0,2,1,0.0,1.0,0.0
66,0.0,2,1,0.0,1.0,1.0
38,80293.98,1,0,0.0,0.0,1.0
38,0.0,1,1,0.0,1.0,1.0
43,0.0,1,1,0.0,1.0,0.0
30,133844.22,1,1,0.0,0.0,1.0
41,144260.5,1,0,0.0,0.0,0.0
31,0.0,2,0,0.0,1.0,0.0
32,144581.96,1,1,0.0,0.0,0.0
35,117707.18,2,0,0.0,0.0,0.0
32,0.0,2,0,0.0,0.0,1.0
21,82844.33,2,1,0.0,0.0,0.0
36,114435.47,1,0,0.0,0.0,1.0
36,85311.7,1,1,0.0,0.0,1.0
30,0.0,2,0,0.0,0.0,0.0
34,168094.01,1,0,0.0,1.0,1.0
26,146286.22,1,0,0.0,0.0,0.0
55,131778.66,1,1,1.0,0.0,0.0
34,63095.01,1,1,0.0,0.0,0.0
81,0.0,2,1,0.0,0.0,1.0
38,98205.77,1,0,1.0,0.0,1.0
33,141918.09,2,1,1.0,0.0,1.0
45,0.0,1,0,0.0,1.0,0.0
40,99282.63,1,0,1.0,0.0,1.0
32,132187.73,2,1,0.0,1.0,1.0
30,0.0,1,0,0.0,0.0,0.0
36,112518.71,2,1,0.0,0.0,0.0
30,158584.82,3,0,0.0,0.0,0.0
45,0.0,1,0,0.0,1.0,0.0
48,0.0,2,1,0.0,0.0,0.0
39,141829.67,1,1,0.0,1.0,1.0
31,106596.29,1,0,0.0,0.0,0.0
36,0.0,1,0,0.0,1.0,1.0
28,0.0,1,1,0.0,0.0,0.0
33,0.0,2,0,0.0,0.0,0.0
35,0.0,2,0,0.0,1.0,1.0
37,127480.58,2,0,1.0,0.0,0.0
51,0.0,1,0,0.0,0.0,1.0
47,71026.77,1,0,0.0,0.0,1.0
49,0.0,3,1,0.0,0.0,0.0
28,0.0,2,0,0.0,0.0,1.0
34,105588.66,1,1,0.0,0.0,0.0
39,0.0,1,1,0.0,0.0,0.0
28,0.0,2,0,0.0,0.0,0.0
42,106920.91,1,1,0.0,1.0,1.0
33,131647.01,2,0,1.0,0.0,0.0
60,124447.73,1,1,0.0,1.0,1.0
58,92930.92,1,1,0.0,1.0,1.0
41,57745.76,1,0,1.0,0.0,0.0
34,144318.97,1,0,0.0,0.0,1.0
36,0.0,1,1,0.0,0.0,0.0
43,102365.49,1,0,1.0,0.0,0.0
31,67238.98,2,1,1.0,0.0,0.0
36,0.0,2,1,0.0,1.0,1.0
48,129250.0,2,1,1.0,0.0,1.0
28,0.0,1,0,0.0,1.0,0.0
52,144772.69,1,0,0.0,1.0,0.0
48,115713.84,2,0,0.0,0.0,0.0
37,185063.7,2,1,0.0,0.0,1.0
29,0.0,2,0,0.0,0.0,0.0
29,0.0,2,0,0.0,1.0,0.0
51,132508.3,1,1,1.0,0.0,0.0
48,0.0,2,1,0.0,1.0,0.0
32,122889.88,1,1,0.0,0.0,1.0
29,0.0,2,1,0.0,0.0,1.0
33,0.0,2,1,0.0,0.0,0.0
53,0.0,1,0,0.0,0.0,0.0
20,119714.25,2,1,1.0,0.0,1.0
29,77919.78,1,0,0.0,1.0,0.0
36,68806.84,1,0,1.0,0.0,0.0
33,0.0,2,0,0.0,0.0,0.0
79,61811.23,1,1,0.0,0.0,1.0
33,0.0,2,0,0.0,0.0,0.0
43,76408.85,2,0,0.0,0.0,1.0
40,130334.35,2,1,0.0,1.0,0.0
46,107362.8,1,0,1.0,0.0,0.0
43,81844.91,2,1,1.0,0.0,1.0
37,105489.31,1,0,1.0,0.0,0.0
34,147487.23,2,0,1.0,0.0,1.0
32,158537.42,1,0,0.0,1.0,1.0
23,0.0,1,0,0.0,0.0,1.0
35,95772.97,1,1,0.0,1.0,1.0
46,161806.09,1,1,1.0,0.0,0.0
42,100047.33,1,0,1.0,0.0,1.0
38,137657.71,2,0,1.0,0.0,0.0
31,121237.65,1,1,0.0,1.0,0.0
46,0.0,3,1,0.0,1.0,0.0
42,147531.82,1,1,0.0,0.0,0.0
40,133871.05,1,1,0.0,0.0,0.0
21,125712.2,1,0,0.0,0.0,0.0
32,104857.19,2,0,1.0,0.0,0.0
46,0.0,2,1,0.0,0.0,1.0
29,0.0,2,0,0.0,0.0,1.0
39,154439.86,1,0,1.0,0.0,1.0
41,0.0,2,0,0.0,0.0,0.0
35,112668.7,1,1,0.0,0.0,0.0
33,150412.14,2,0,1.0,0.0,0.0
56,0.0,2,1,0.0,1.0,1.0
35,0.0,1,1,0.0,0.0,0.0
53,134729.99,2,1,1.0,0.0,1.0
28,124923.35,2,1,1.0,0.0,0.0
43,141859.12,2,1,1.0,0.0,1.0
28,0.0,2,1,0.0,0.0,0.0
28,0.0,2,0,0.0,0.0,0.0
44,0.0,2,1,0.0,0.0,1.0
25,153611.83,2,0,1.0,0.0,1.0
31,130240.33,1,0,1.0,0.0,1.0
36,143644.16,1,0,1.0,0.0,0.0
26,0.0,2,1,0.0,0.0,0.0
41,115465.28,1,0,0.0,0.0,0.0
46,98752.51,1,0,0.0,0.0,0.0
30,132351.29,2,1,1.0,0.0,0.0
48,129120.64,1,1,0.0,1.0,0.0
29,103607.24,2,1,1.0,0.0,1.0
41,0.0,2,1,0.0,0.0,0.0
