Age,Balance,NumOfProducts,IsActiveMember,BalanceRatio,AgePerProduct,BalancePerProduct,Age_IsActive,Geography_Germany,Geography_Spain,Gender_Male
32,158537.42,1,0,0.9501760767134328,32.0,158537.42,0,0.0,1.0,1.0
23,0.0,1,0,0.0,23.0,0.0,0,0.0,0.0,1.0
35,95772.97,1,1,0.8491904257347171,35.0,95772.97,35,0.0,1.0,1.0
46,161806.09,1,1,0.9350132465818548,46.0,161806.09,46,1.0,0.0,0.0
42,100047.33,1,0,1.0708271812197268,42.0,100047.33,0,1.0,0.0,1.0
38,137657.71,2,0,1.886093847814658,19.0,68828.855,0,1.0,0.0,0.0
31,121237.65,1,1,3.9080478851519667,31.0,121237.65,31,0.0,1.0,0.0
46,0.0,3,1,0.0,15.333333333333334,0.0,46,0.0,1.0,0.0
42,147531.82,1,1,3.80046136666027,42.0,147531.82,42,0.0,0.0,0.0
40,133871.05,1,1,2.6473460894850143,40.0,133871.05,40,0.0,0.0,0.0
21,125712.2,1,0,0.718058070466476,21.0,125712.2,0,0.0,0.0,0.0
32,104857.19,2,0,0.9185928490457276,16.0,52428.595,0,1.0,0.0,0.0
46,0.0,2,1,0.0,23.0,0.0,46,0.0,0.0,1.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,0.0,1.0
39,154439.86,1,0,0.9004238945805789,39.0,154439.86,0,1.0,0.0,1.0
41,0.0,2,0,0.0,20.5,0.0,0,0.0,0.0,0.0
35,112668.7,1,1,0.9191120656651843,35.0,112668.7,35,0.0,0.0,0.0
33,150412.14,2,0,0.8808183781975696,16.5,75206.07,0,1.0,0.0,0.0
56,0.0,2,1,0.0,28.0,0.0,56,0.0,1.0,1.0
35,0.0,1,1,0.0,35.0,0.0,35,0.0,0.0,0.0
53,134729.99,2,1,1.0152773901107015,26.5,67364.995,53,1.0,0.0,1.0
28,124923.35,2,1,2.4836080696409524,14.0,62461.675,28,1.0,0.0,0.0
43,141859.12,2,1,1.275142512846336,21.5,70929.56,43,1.0,0.0,1.0
28,0.0,2,1,0.0,14.0,0.0,28,0.0,0.0,0.0
28,0.0,2,0,0.0,14.0,0.0,0,0.0,0.0,0.0
44,0.0,2,1,0.0,22.0,0.0,44,0.0,0.0,1.0
25,153611.83,2,0,4.348942645657832,12.5,76805.915,0,1.0,0.0,1.0
31,130240.33,1,0,1.3489899949816953,31.0,130240.33,0,1.0,0.0,1.0
36,143644.16,1,0,6.499074076168716,36.0,143644.16,0,1.0,0.0,0.0
26,0.0,2,1,0.0,13.0,0.0,26,0.0,0.0,0.0
41,115465.28,1,0,1.1191261406646023,41.0,115465.28,0,0.0,0.0,0.0
46,98752.51,1,0,0.6784298721946177,46.0,98752.51,0,0.0,0.0,0.0
30,132351.29,2,1,1.7844525073976194,15.0,66175.645,30,1.0,0.0,0.0
48,129120.64,1,1,4.876932473025356,48.0,129120.64,48,0.0,1.0,0.0
29,103607.24,2,1,1.2000656978473532,14.5,51803.62,29,1.0,0.0,1.0
41,0.0,2,1,0.0,20.5,0.0,41,0.0,0.0,0.0
39,107042.74,1,1,1.0465227278504403,39.0,107042.74,39,0.0,1.0,1.0
27,0.0,2,0,0.0,13.5,0.0,0,0.0,0.0,0.0
49,82321.88,1,1,7.386838232654966,49.0,82321.88,49,0.0,1.0,0.0
48,126111.61,1,1,0.9414040738216792,48.0,126111.61,48,1.0,0.0,1.0
56,139603.22,1,1,1.6160845790075224,56.0,139603.22,56,1.0,0.0,0.0
30,0.0,2,1,0.0,15.0,0.0,30,0.0,0.0,1.0
57,0.0,3,0,0.0,19.0,0.0,0,0.0,1.0,0.0
57,0.0,3,0,0.0,19.0,0.0,0,0.0,1.0,0.0
38,125877.65,2,1,1.1672439167124202,19.0,62938.825,38,0.0,0.0,0.0
31,155271.83,1,1,0.8652829361606822,31.0,155271.83,31,0.0,0.0,1.0
47,0.0,2,1,0.0,23.5,0.0,47,0.0,0.0,1.0
26,114035.39,1,0,1.1770157028127828,26.0,114035.39,0,1.0,0.0,0.0
30,114835.43,1,1,3.0490663256731034,30.0,114835.43,30,0.0,0.0,1.0
67,0.0,2,1,0.0,33.5,0.0,67,0.0,1.0,1.0
37,0.0,1,1,0.0,37.0,0.0,37,0.0,0.0,1.0
35,40169.88,2,1,0.20099263740304527,17.5,20084.94,35,0.0,1.0,0.0
51,117808.74,2,1,1.7502121491961509,25.5,58904.37,51,1.0,0.0,1.0
36,148795.17,2,1,0.7603949439658123,18.0,74397.585,36,0.0,0.0,1.0
33,113913.53,1,1,1.7440237918443273,33.0,113913.53,33,0.0,0.0,0.0
27,125406.58,1,1,1.1319875123234837,27.0,125406.58,27,0.0,0.0,0.0
27,166527.88,2,1,1.1405417659479602,13.5,83263.94,27,1.0,0.0,1.0
36,0.0,2,1,0.0,18.0,0.0,36,0.0,0.0,1.0
59,166968.28,1,0,1.0469296685756593,59.0,166968.28,0,0.0,0.0,0.0
54,99774.5,1,0,20.378320748512596,54.0,99774.5,0,1.0,0.0,1.0
41,0.0,2,1,0.0,20.5,0.0,41,0.0,0.0,1.0
31,0.0,2,1,0.0,15.5,0.0,31,0.0,1.0,0.0
50,0.0,3,1,0.0,16.666666666666668,0.0,50,0.0,0.0,1.0
28,149594.02,2,0,1.4619471510387616,14.0,74797.01,0,0.0,1.0,1.0
44,0.0,2,0,0.0,22.0,0.0,0,0.0,0.0,0.0
47,0.0,2,1,0.0,23.5,0.0,47,0.0,0.0,1.0
43,134022.06,1,0,0.6881224911088928,43.0,134022.06,0,0.0,0.0,0.0
40,0.0,2,0,0.0,20.0,0.0,0,0.0,1.0,1.0
34,0.0,1,1,0.0,34.0,0.0,34,0.0,1.0,1.0
67,123276.69,2,1,1.4250342280957526,33.5,61638.345,67,1.0,0.0,1.0
58,0.0,2,0,0.0,29.0,0.0,0,0.0,1.0,0.0
54,126113.28,1,0,1.1182497766839414,54.0,126113.28,0,0.0,0.0,1.0
19,0.0,1,1,0.0,19.0,0.0,19,0.0,0.0,1.0
29,133702.89,1,0,2.405483628491969,29.0,133702.89,0,0.0,1.0,1.0
47,142643.54,1,0,0.7534907641302293,47.0,142643.54,0,0.0,1.0,1.0
40,0.0,2,0,0.0,20.0,0.0,0,0.0,0.0,0.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,1.0,1.0
33,127305.5,1,1,1.0605489824168075,33.0,127305.5,33,0.0,0.0,0.0
60,96956.1,1,0,3.038667470658881,60.0,96956.1,0,0.0,0.0,0.0
44,0.0,2,0,0.0,22.0,0.0,0,0.0,1.0,1.0
45,0.0,2,1,0.0,22.5,0.0,45,0.0,0.0,0.0
26,72835.56,2,0,0.7524944946465184,13.0,36417.78,0,1.0,0.0,0.0
59,0.0,1,1,0.0,59.0,0.0,59,0.0,1.0,0.0
34,164757.56,1,0,1.4876679565517954,34.0,164757.56,0,0.0,0.0,0.0
40,103499.09,2,0,2.7127244143936586,20.0,51749.545,0,1.0,0.0,0.0
57,175575.95,2,0,1.772388939222253,28.5,87787.975,0,0.0,1.0,0.0
46,106344.95,1,0,0.9298217481601376,46.0,106344.95,0,1.0,0.0,1.0
43,0.0,2,1,0.0,21.5,0.0,43,0.0,1.0,1.0
71,0.0,2,1,0.0,35.5,0.0,71,0.0,0.0,0.0
38,0.0,2,0,0.0,19.0,0.0,0,0.0,1.0,1.0
31,0.0,2,1,0.0,15.5,0.0,31,0.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,1.0,0.0
36,128960.21,2,1,3.1985503863875313,18.0,64480.105,36,1.0,0.0,1.0
38,69434.4,2,1,1.042869697010204,19.0,34717.2,38,0.0,1.0,1.0
53,0.0,2,1,0.0,26.5,0.0,53,0.0,0.0,0.0
46,91897.8,1,0,1.6894754374908538,46.0,91897.8,0,0.0,1.0,1.0
35,92474.05,1,0,0.5176962690832306,35.0,92474.05,0,0.0,0.0,1.0
70,0.0,2,0,0.0,35.0,0.0,0,0.0,1.0,1.0
46,0.0,1,0,0.0,46.0,0.0,0,0.0,0.0,0.0
42,192390.52,2,0,233.66512825495528,21.0,96195.26,0,1.0,0.0,0.0
47,0.0,2,1,0.0,23.5,0.0,47,0.0,1.0,0.0
34,131283.11,1,0,1.0059958322046672,34.0,131283.11,0,0.0,0.0,0.0
38,111484.88,1,1,1.4654370223539033,38.0,111484.88,38,0.0,1.0,1.0
27,0.0,3,1,0.0,9.0,0.0,27,0.0,1.0,1.0
40,0.0,2,1,0.0,20.0,0.0,40,0.0,1.0,1.0
31,0.0,2,0,0.0,15.5,0.0,0,0.0,0.0,1.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,1.0,1.0
18,132694.73,1,0,0.7913118145220251,18.0,132694.73,0,1.0,0.0,1.0
59,129321.44,1,1,1.3812770261646117,59.0,129321.44,59,0.0,1.0,1.0
62,148214.36,1,0,3.0514902470891148,62.0,148214.36,0,1.0,0.0,0.0
35,0.0,2,0,0.0,17.5,0.0,0,0.0,1.0,1.0
44,116822.7,1,0,0.591078652626824,44.0,116822.7,0,1.0,0.0,1.0
65,134714.7,2,1,0.7074615818595765,32.5,67357.35,65,0.0,1.0,1.0
28,0.0,1,0,0.0,28.0,0.0,0,0.0,0.0,0.0
48,0.0,1,0,0.0,48.0,0.0,0,0.0,0.0,0.0
45,133618.01,1,0,0.9879710040018524,45.0,133618.01,0,0.0,1.0,1.0
60,76705.87,2,1,5.522488198114722,30.0,38352.935,60,0.0,0.0,1.0
34,136729.51,2,0,2.9055399684773393,17.0,68364.755,0,1.0,0.0,0.0
31,0.0,2,1,0.0,15.5,0.0,31,0.0,0.0,0.0
31,134644.19,1,1,1.9130625111801411,31.0,134644.19,31,1.0,0.0,1.0
38,112281.7,1,1,1.2490511004120426,38.0,112281.7,38,1.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,1.0,0.0
43,128284.45,1,0,3.887773969001321,43.0,128284.45,0,0.0,0.0,1.0
51,122874.74,1,1,0.8210892929395527,51.0,122874.74,51,0.0,1.0,1.0
24,0.0,2,1,0.0,12.0,0.0,24,0.0,0.0,0.0
43,145860.98,1,1,1.0216965105439058,43.0,145860.98,43,0.0,0.0,0.0
52,79468.96,1,1,0.939282460127251,52.0,79468.96,52,0.0,0.0,0.0
31,0.0,2,0,0.0,15.5,0.0,0,0.0,0.0,1.0
56,94231.13,1,0,0.7777117243815438,56.0,94231.13,0,0.0,1.0,1.0
37,0.0,2,0,0.0,18.5,0.0,0,0.0,0.0,1.0
31,105864.6,2,0,0.7272551658909203,15.5,52932.3,0,1.0,0.0,0.0
40,101514.89,1,1,0.8336951504948056,40.0,101514.89,40,0.0,0.0,1.0
41,0.0,2,0,0.0,20.5,0.0,0,0.0,0.0,1.0
25,160599.06,2,1,5.656585487497675,12.5,80299.53,25,0.0,1.0,1.0
44,96418.09,1,0,0.7326074838985762,44.0,96418.09,0,0.0,0.0,0.0
20,80569.73,1,0,1.1741096657368382,20.0,80569.73,0,0.0,0.0,1.0
35,138782.76,1,1,0.7456670850192402,35.0,138782.76,35,1.0,0.0,1.0
39,94968.97,1,0,1.1240578205422287,39.0,94968.97,0,0.0,0.0,0.0
42,77002.2,2,1,0.9574003816064023,21.0,38501.1,42,0.0,0.0,1.0
72,0.0,2,1,0.0,36.0,0.0,72,0.0,0.0,1.0
65,92113.61,1,1,0.6461921370808063,65.0,92113.61,65,0.0,0.0,1.0
40,0.0,2,1,0.0,20.0,0.0,40,0.0,0.0,1.0
30,135370.12,1,1,0.7533576475583793,30.0,135370.12,30,0.0,1.0,1.0
45,122793.96,1,1,1.9804825776700252,45.0,122793.96,45,1.0,0.0,0.0
36,169831.46,2,1,6.1182094331221295,18.0,84915.73,36,1.0,0.0,0.0
37,0.0,3,0,0.0,12.333333333333334,0.0,0,0.0,0.0,0.0
44,0.0,2,1,0.0,22.0,0.0,44,0.0,0.0,1.0
18,0.0,2,1,0.0,9.0,0.0,18,0.0,0.0,1.0
40,0.0,2,0,0.0,20.0,0.0,0,0.0,0.0,1.0
23,115563.71,1,1,1.261150912771777,23.0,115563.71,23,1.0,0.0,1.0
28,141038.57,2,0,8.659377382979953,14.0,70519.285,0,0.0,1.0,1.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,1.0,1.0
36,72373.62,2,0,1.961557882035419,18.0,36186.81,0,1.0,0.0,1.0
58,151933.63,1,0,0.9323366677906642,58.0,151933.63,0,0.0,0.0,1.0
51,148074.79,1,0,1.0113609998018598,51.0,148074.79,0,1.0,0.0,0.0
40,117304.29,1,0,0.5976426229855645,40.0,117304.29,0,1.0,0.0,0.0
30,141581.08,1,0,0.9061243632441692,30.0,141581.08,0,0.0,0.0,0.0
25,0.0,2,1,0.0,12.5,0.0,25,0.0,1.0,1.0
35,136857.0,1,0,1.619426060267494,35.0,136857.0,0,1.0,0.0,1.0
41,0.0,2,0,0.0,20.5,0.0,0,0.0,0.0,0.0
38,138515.02,1,1,0.8064040282994416,38.0,138515.02,38,1.0,0.0,1.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,1.0,1.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,0.0,0.0
32,125445.04,2,1,0.9611558169886966,16.0,62722.52,32,1.0,0.0,0.0
34,87967.42,2,1,0.562777110440874,17.0,43983.71,34,1.0,0.0,1.0
59,121669.93,2,0,1326.1027792915531,29.5,60834.965,0,1.0,0.0,0.0
38,146282.79,2,0,0.73688086916836,19.0,73141.395,0,0.0,1.0,1.0
33,0.0,2,1,0.0,16.5,0.0,33,0.0,1.0,1.0
62,137727.34,2,1,1.1372753253638022,31.0,68863.67,62,1.0,0.0,0.0
39,0.0,1,1,0.0,39.0,0.0,39,0.0,1.0,1.0
38,81550.94,2,1,0.6854473431635968,19.0,40775.47,38,0.0,0.0,0.0
34,101266.51,1,0,3.0227022402854993,34.0,101266.51,0,0.0,0.0,0.0
33,129731.64,2,0,0.7283226402122658,16.5,64865.82,0,0.0,0.0,0.0
49,129164.88,1,1,0.6683244792481603,49.0,129164.88,49,1.0,0.0,1.0
35,0.0,1,1,0.0,35.0,0.0,35,0.0,0.0,1.0
24,95675.62,2,0,0.5880503774745742,12.0,47837.81,0,1.0,0.0,0.0
40,0.0,2,1,0.0,20.0,0.0,40,0.0,1.0,0.0
38,87202.38,1,1,1.119890079110626,38.0,87202.38,38,0.0,1.0,1.0
20,125023.1,2,1,1.154399133160267,10.0,62511.55,20,0.0,0.0,1.0
41,120549.29,2,0,0.6860215416016326,20.5,60274.645,0,0.0,0.0,0.0
31,84102.11,2,1,0.7226183491996064,15.5,42051.055,31,0.0,0.0,0.0
25,0.0,2,0,0.0,12.5,0.0,0,0.0,0.0,1.0
32,175406.13,2,1,1.015126241352124,16.0,87703.065,32,0.0,1.0,0.0
40,0.0,2,1,0.0,20.0,0.0,40,0.0,0.0,0.0
39,92636.96,2,1,0.7371370183277343,19.5,46318.48,39,0.0,1.0,0.0
35,141665.63,1,1,0.7348692766924457,35.0,141665.63,35,1.0,0.0,0.0
33,130862.43,1,1,1.138575637526568,33.0,130862.43,33,1.0,0.0,0.0
52,133723.43,1,0,27.517430482818508,52.0,133723.43,0,1.0,0.0,0.0
34,68999.66,2,1,1.0317047419925487,17.0,34499.83,34,0.0,0.0,0.0
35,95853.39,2,0,0.49682120827516774,17.5,47926.695,0,1.0,0.0,1.0
41,152243.57,1,1,1.7147715022562167,41.0,152243.57,41,0.0,0.0,0.0
31,138008.06,2,0,1.0623135190590236,15.5,69004.03,0,1.0,0.0,1.0
38,128289.7,3,0,14.020793533523644,12.666666666666666,42763.23333333333,0,0.0,0.0,1.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,1.0,0.0
43,0.0,2,1,0.0,21.5,0.0,43,0.0,0.0,0.0
40,0.0,1,1,0.0,40.0,0.0,40,0.0,0.0,0.0
26,121581.56,2,1,0.9568902771498983,13.0,60790.78,26,1.0,0.0,1.0
33,101084.36,1,0,2.3645547294317995,33.0,101084.36,0,1.0,0.0,0.0
33,0.0,2,1,0.0,16.5,0.0,33,0.0,1.0,1.0
50,0.0,2,1,0.0,25.0,0.0,50,0.0,1.0,1.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,0.0,1.0
40,0.0,2,0,0.0,20.0,0.0,0,0.0,0.0,0.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,0.0,0.0
42,0.0,2,1,0.0,21.0,0.0,42,0.0,0.0,1.0
52,140900.97,1,1,2.093970787748171,52.0,140900.97,52,0.0,0.0,0.0
63,0.0,2,1,0.0,31.5,0.0,63,0.0,0.0,0.0
34,0.0,2,1,0.0,17.0,0.0,34,0.0,1.0,1.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,0.0,0.0
41,0.0,1,1,0.0,41.0,0.0,41,0.0,0.0,0.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,0.0,0.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,1.0,1.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,0.0,1.0
24,57929.81,2,0,1.0902526240112318,12.0,28964.905,0,1.0,0.0,1.0
64,91869.69,1,1,0.9627827207847329,64.0,91869.69,64,1.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,0.0
55,133295.98,1,0,5.837939517472959,55.0,133295.98,0,0.0,1.0,0.0
32,0.0,2,0,0.0,16.0,0.0,0,0.0,1.0,0.0
39,146200.01,1,0,0.8216038988305576,39.0,146200.01,0,0.0,0.0,1.0
45,0.0,2,0,0.0,22.5,0.0,0,0.0,0.0,0.0
24,0.0,2,0,0.0,12.0,0.0,0,0.0,1.0,1.0
46,0.0,2,1,0.0,23.0,0.0,46,0.0,0.0,0.0
49,66079.45,2,0,0.7217335686559686,24.5,33039.725,0,0.0,1.0,0.0
31,0.0,2,1,0.0,15.5,0.0,31,0.0,0.0,1.0
42,0.0,2,1,0.0,21.0,0.0,42,0.0,0.0,0.0
31,124593.23,1,0,1.4474176074327423,31.0,124593.23,0,1.0,0.0,1.0
38,70362.52,2,1,0.6753324184615219,19.0,35181.26,38,1.0,0.0,1.0
43,98807.45,1,0,0.535338508893426,43.0,98807.45,0,1.0,0.0,0.0
31,79589.43,1,0,19.64894570393796,31.0,79589.43,0,0.0,0.0,0.0
40,152092.44,2,1,1.8212715693998236,20.0,76046.22,40,1.0,0.0,1.0
30,0.0,2,0,0.0,15.0,0.0,0,0.0,0.0,1.0
33,153663.27,1,0,1.3736095583169592,33.0,153663.27,0,1.0,0.0,1.0
33,0.0,1,1,0.0,33.0,0.0,33,0.0,0.0,0.0
34,146422.22,1,0,2.180752802564438,34.0,146422.22,0,1.0,0.0,1.0
36,0.0,1,0,0.0,36.0,0.0,0,0.0,1.0,0.0
40,203715.15,1,0,1.1318848988113481,40.0,203715.15,0,0.0,1.0,0.0
30,87609.68,2,0,0.636353487263986,15.0,43804.84,0,0.0,1.0,1.0
21,113157.22,1,1,2.090027428128146,21.0,113157.22,21,0.0,1.0,0.0
44,160838.13,2,0,0.8195087435323581,22.0,80419.065,0,1.0,0.0,1.0
26,0.0,2,0,0.0,13.0,0.0,0,0.0,1.0,0.0
34,122726.56,1,1,2.623912071146292,34.0,122726.56,34,1.0,0.0,1.0
28,145605.44,1,1,1.5509156930933468,28.0,145605.44,28,1.0,0.0,1.0
70,94416.78,1,1,0.6498080172333697,70.0,94416.78,70,0.0,0.0,1.0
21,0.0,2,0,0.0,10.5,0.0,0,0.0,0.0,0.0
37,0.0,2,1,0.0,18.5,0.0,37,0.0,0.0,0.0
28,0.0,2,1,0.0,14.0,0.0,28,0.0,1.0,0.0
57,0.0,1,1,0.0,57.0,0.0,57,0.0,1.0,1.0
32,116968.91,1,0,0.6680325757581815,32.0,116968.91,0,1.0,0.0,0.0
37,151242.48,1,1,3.0469307068324145,37.0,151242.48,37,1.0,0.0,0.0
41,98635.77,1,0,0.4932510126231468,41.0,98635.77,0,1.0,0.0,0.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,1.0,1.0
42,146766.72,2,1,0.8929746265905154,21.0,73383.36,42,0.0,0.0,1.0
42,115961.58,2,1,3.933051529531232,21.0,57980.79,42,0.0,0.0,0.0
35,211774.31,1,0,1.1230295546387807,35.0,211774.31,0,0.0,0.0,0.0
40,110054.45,1,1,1.2657106232127806,40.0,110054.45,40,0.0,0.0,0.0
74,106545.53,1,1,0.7916328292279388,74.0,106545.53,74,1.0,0.0,1.0
72,160541.0,2,1,1.128790272579989,36.0,80270.5,72,0.0,0.0,1.0
35,59408.63,1,0,0.7738165745407304,35.0,59408.63,0,0.0,1.0,1.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,1.0,1.0
43,152341.55,1,0,16.4840052457427,43.0,152341.55,0,0.0,0.0,0.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,0.0,1.0
58,72309.3,1,1,0.8438762478688447,58.0,72309.3,58,1.0,0.0,1.0
33,0.0,2,0,0.0,16.5,0.0,0,0.0,0.0,1.0
48,119769.77,1,1,1.8137962053620447,48.0,119769.77,48,0.0,0.0,0.0
30,114779.35,1,0,0.6266224210571657,30.0,114779.35,0,0.0,0.0,1.0
35,100107.99,1,0,1.1924761357041505,35.0,100107.99,0,0.0,0.0,1.0
28,0.0,2,0,0.0,14.0,0.0,0,0.0,1.0,1.0
42,0.0,3,1,0.0,14.0,0.0,42,0.0,1.0,0.0
38,0.0,2,1,0.0,19.0,0.0,38,0.0,1.0,1.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,0.0,1.0
28,141792.61,1,1,6.444559131457223,28.0,141792.61,28,0.0,0.0,0.0
32,0.0,2,1,0.0,16.0,0.0,32,0.0,0.0,1.0
36,146053.66,1,1,1.055722843014586,36.0,146053.66,36,0.0,0.0,0.0
37,0.0,2,0,0.0,18.5,0.0,0,0.0,1.0,1.0
68,153545.11,1,1,0.8229686364730734,68.0,153545.11,68,1.0,0.0,1.0
27,0.0,2,1,0.0,13.5,0.0,27,0.0,0.0,0.0
32,121240.76,1,0,1.0365139767356906,32.0,121240.76,0,0.0,0.0,1.0
70,148745.92,2,1,8.347915882128124,35.0,74372.96,70,1.0,0.0,1.0
40,0.0,1,0,0.0,40.0,0.0,0,0.0,0.0,1.0
35,105387.89,1,1,4.205580337011843,35.0,105387.89,35,0.0,0.0,1.0
43,103960.38,1,1,0.5368463418775383,43.0,103960.38,43,0.0,1.0,0.0
55,98710.89,1,1,1.1805098163451357,55.0,98710.89,55,1.0,0.0,1.0
38,109869.32,1,1,0.710475704807319,38.0,109869.32,38,0.0,1.0,1.0
44,113755.78,2,0,0.7596038935417319,22.0,56877.89,0,0.0,1.0,1.0
50,78737.61,1,1,6.047918574141099,50.0,78737.61,50,0.0,1.0,1.0
26,0.0,2,0,0.0,13.0,0.0,0,0.0,0.0,0.0
72,98903.06,1,1,1.2172498536637717,72.0,98903.06,72,0.0,1.0,1.0
33,134348.57,1,0,2.126980420331268,33.0,134348.57,0,0.0,0.0,0.0
41,0.0,1,0,0.0,41.0,0.0,0,0.0,0.0,0.0
40,113228.38,2,1,2.439473455723128,20.0,56614.19,40,1.0,0.0,1.0
33,0.0,2,0,0.0,16.5,0.0,0,0.0,0.0,0.0
38,0.0,2,0,0.0,19.0,0.0,0,0.0,0.0,0.0
31,127237.25,2,1,0.8878003106670493,15.5,63618.625,31,1.0,0.0,1.0
38,122334.26,2,1,0.6739903333990055,19.0,61167.13,38,0.0,0.0,1.0
53,0.0,1,0,0.0,53.0,0.0,0,0.0,1.0,0.0
26,142721.52,1,1,0.9291417801742448,26.0,142721.52,26,1.0,0.0,1.0
25,0.0,2,1,0.0,12.5,0.0,25,0.0,0.0,1.0
34,162691.16,2,0,1.7141122618049962,17.0,81345.58,0,1.0,0.0,1.0
54,92316.31,2,0,0.5821043307342311,27.0,46158.155,0,0.0,1.0,0.0
40,166776.6,2,1,0.9659983429761372,20.0,83388.3,40,1.0,0.0,1.0
46,0.0,1,0,0.0,46.0,0.0,0,0.0,0.0,0.0
40,95001.33,1,1,0.771095977459638,40.0,95001.33,40,1.0,0.0,1.0
47,0.0,1,0,0.0,47.0,0.0,0,0.0,0.0,0.0
59,0.0,2,0,0.0,29.5,0.0,0,0.0,0.0,1.0
61,97361.66,1,1,0.6494137833190748,61.0,97361.66,61,1.0,0.0,0.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,1.0
52,0.0,3,1,0.0,17.333333333333332,0.0,52,0.0,0.0,1.0
45,142765.24,2,0,4.108393609719809,22.5,71382.62,0,1.0,0.0,0.0
74,186445.31,2,1,0.94753959526819,37.0,93222.655,74,1.0,0.0,0.0
30,0.0,3,0,0.0,10.0,0.0,0,0.0,1.0,1.0
31,0.0,1,1,0.0,31.0,0.0,31,0.0,0.0,1.0
45,187841.99,2,1,1.2758901096945496,22.5,93920.995,45,0.0,0.0,0.0
37,0.0,1,0,0.0,37.0,0.0,0,0.0,0.0,1.0
21,125682.79,1,0,2.175873238461272,21.0,125682.79,0,0.0,0.0,0.0
35,118273.83,1,1,38.31488326438584,35.0,118273.83,35,0.0,0.0,0.0
35,129490.36,2,1,15.073090725808798,17.5,64745.18,35,0.0,1.0,0.0
41,139706.31,1,0,2.2057547864059015,41.0,139706.31,0,1.0,0.0,1.0
47,0.0,2,1,0.0,23.5,0.0,47,0.0,0.0,0.0
35,121309.17,2,1,4.219351062079597,17.5,60654.585,35,1.0,0.0,1.0
26,74681.9,2,0,2.391247896744777,13.0,37340.95,0,0.0,0.0,1.0
38,130878.75,3,0,1.8201425282004489,12.666666666666666,43626.25,0,1.0,0.0,0.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,1.0
43,0.0,2,1,0.0,21.5,0.0,43,0.0,0.0,0.0
53,127642.44,1,0,0.902057470082462,53.0,127642.44,0,0.0,0.0,0.0
26,180530.51,1,0,1.4623228357108062,26.0,180530.51,0,0.0,0.0,0.0
51,109799.55,2,1,8.813747415265667,25.5,54899.775,51,0.0,1.0,1.0
26,155739.76,1,0,0.9078281911224363,26.0,155739.76,0,0.0,0.0,1.0
44,0.0,2,1,0.0,22.0,0.0,44,0.0,0.0,0.0
27,0.0,2,0,0.0,13.5,0.0,0,0.0,0.0,1.0
34,67816.72,1,1,2.2878915361461836,34.0,67816.72,34,0.0,0.0,0.0
40,125832.2,1,1,1.2528866020543077,40.0,125832.2,40,0.0,0.0,1.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,0.0,0.0
38,144450.58,1,1,1.052257544117241,38.0,144450.58,38,0.0,0.0,1.0
39,152182.83,1,0,0.9440411380391007,39.0,152182.83,0,1.0,0.0,1.0
71,0.0,2,1,0.0,35.5,0.0,71,0.0,1.0,0.0
37,101470.29,1,1,1.142192868963713,37.0,101470.29,37,0.0,1.0,1.0
28,0.0,2,1,0.0,14.0,0.0,28,0.0,0.0,1.0
35,0.0,2,0,0.0,17.5,0.0,0,0.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,1.0,1.0
29,112564.62,1,0,2.658941030906795,29.0,112564.62,0,0.0,0.0,0.0
42,166031.45,1,0,1.6891458549396225,42.0,166031.45,0,1.0,0.0,0.0
66,103291.25,2,1,0.7905056136392979,33.0,51645.625,66,1.0,0.0,1.0
39,95161.75,1,0,4.902775767049275,39.0,95161.75,0,0.0,1.0,1.0
36,91760.11,1,1,0.6757753105756794,36.0,91760.11,36,0.0,1.0,0.0
26,56738.47,2,1,0.5648866582200195,13.0,28369.235,26,0.0,0.0,1.0
28,0.0,2,0,0.0,14.0,0.0,0,0.0,0.0,0.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,0.0,0.0
42,133636.16,1,1,1.293473385565452,42.0,133636.16,42,1.0,0.0,0.0
